season,circuit,Driver,compound,tyre_age,stint,stint_lap,lap_time_s,driver_fastest_lap_s,fuel_corrected_delta,lap_time_delta,data_source
2019,Monza,KUB,MEDIUM,22,1,19,87.307,87.284,1.067999999999996,1.067999999999996,fastf1_real
2019,Monza,KUB,MEDIUM,23,1,20,87.42,87.284,1.2359999999999958,1.2359999999999958,fastf1_real
2019,Monza,KUB,MEDIUM,24,1,21,87.61,87.284,1.4809999999999934,1.4809999999999934,fastf1_real
2019,Monza,KUB,MEDIUM,25,1,22,87.101,87.284,1.026999999999993,1.026999999999993,fastf1_real
2019,Monza,KUB,MEDIUM,26,1,23,87.512,87.101,1.6760000000000013,1.6760000000000013,fastf1_real
2019,Monza,KUB,SOFT,2,2,1,86.113,87.101,-0.9329999999999995,0.0,fastf1_real
2019,Monza,KUB,SOFT,3,2,2,88.323,86.113,2.3199999999999936,2.3199999999999936,fastf1_real
2019,Monza,KUB,SOFT,4,2,3,86.287,86.113,0.33900000000000663,0.33900000000000663,fastf1_real
2019,Monza,KUB,SOFT,5,2,4,86.741,86.113,0.8480000000000001,0.8480000000000001,fastf1_real
2019,Monza,KUB,SOFT,6,2,5,87.617,86.113,1.7790000000000048,1.7790000000000048,fastf1_real
2019,Monza,KUB,SOFT,7,2,6,87.053,86.113,1.2699999999999978,1.2699999999999978,fastf1_real
2019,Monza,KUB,SOFT,8,2,7,86.92,86.113,1.1920000000000022,1.1920000000000022,fastf1_real
2019,Monza,KUB,SOFT,9,2,8,86.709,86.113,1.0360000000000036,1.0360000000000036,fastf1_real
2019,Monza,KUB,SOFT,10,2,9,86.717,86.113,1.0989999999999993,1.0989999999999993,fastf1_real
2019,Monza,KUB,SOFT,11,2,10,87.613,86.113,2.05,2.05,fastf1_real
2019,Monza,KUB,SOFT,12,2,11,86.169,86.113,0.6609999999999974,0.6609999999999974,fastf1_real
2019,Monza,KUB,SOFT,13,2,12,87.245,86.113,1.7920000000000051,1.7920000000000051,fastf1_real
2019,Monza,KUB,SOFT,14,2,13,86.1,86.113,0.7019999999999947,0.7019999999999947,fastf1_real
2019,Monza,KUB,MEDIUM,2,3,1,85.367,86.1,-0.6779999999999898,0.0,fastf1_real
2019,Monza,KUB,MEDIUM,3,3,2,84.989,85.367,-0.2680000000000001,0.0,fastf1_real
2019,Monza,KUB,MEDIUM,4,3,3,85.261,84.989,0.4369999999999914,0.4369999999999914,fastf1_real
2019,Monza,KUB,MEDIUM,5,3,4,85.603,84.989,0.8339999999999901,0.8339999999999901,fastf1_real
2019,Monza,KUB,MEDIUM,6,3,5,85.01,84.989,0.2960000000000008,0.2960000000000008,fastf1_real
2019,Monza,KUB,MEDIUM,7,3,6,85.017,84.989,0.3579999999999916,0.3579999999999916,fastf1_real
2019,Monza,GIO,SOFT,2,1,1,87.258,87.258,0.055,0.055,fastf1_real
2019,Monza,GIO,SOFT,4,1,2,86.073,87.258,-1.0750000000000022,0.0,fastf1_real
2019,Monza,GIO,SOFT,5,1,3,85.903,86.073,-0.004999999999987487,0.0,fastf1_real
2019,Monza,GIO,SOFT,7,1,4,85.907,85.903,0.22399999999999068,0.22399999999999068,fastf1_real
2019,Monza,GIO,SOFT,8,1,5,85.769,85.903,0.14099999999999968,0.14099999999999968,fastf1_real
2019,Monza,GIO,SOFT,9,1,6,85.911,85.769,0.4719999999999959,0.4719999999999959,fastf1_real
2019,Monza,GIO,SOFT,10,1,7,86.052,85.769,0.6680000000000013,0.6680000000000013,fastf1_real
2019,Monza,GIO,SOFT,11,1,8,86.148,85.769,0.8189999999999906,0.8189999999999906,fastf1_real
2019,Monza,GIO,SOFT,12,1,9,86.126,85.769,0.8519999999999993,0.8519999999999993,fastf1_real
2019,Monza,GIO,SOFT,13,1,10,86.038,85.769,0.8189999999999913,0.8189999999999913,fastf1_real
2019,Monza,GIO,SOFT,14,1,11,86.491,85.769,1.3269999999999942,1.3269999999999942,fastf1_real
2019,Monza,GIO,SOFT,15,1,12,87.033,85.769,1.923999999999996,1.923999999999996,fastf1_real
2019,Monza,GIO,SOFT,16,1,13,86.55,85.769,1.4959999999999916,1.4959999999999916,fastf1_real
2019,Monza,GIO,SOFT,17,1,14,86.099,85.769,1.0999999999999983,1.0999999999999983,fastf1_real
2019,Monza,GIO,SOFT,18,1,15,86.292,85.769,1.347999999999996,1.347999999999996,fastf1_real
2019,Monza,GIO,SOFT,19,1,16,86.107,85.769,1.2179999999999938,1.2179999999999938,fastf1_real
2019,Monza,GIO,SOFT,20,1,17,86.212,85.769,1.377999999999998,1.377999999999998,fastf1_real
2019,Monza,GIO,MEDIUM,2,2,1,85.94,85.769,0.22599999999999226,0.22599999999999226,fastf1_real
2019,Monza,GIO,MEDIUM,3,2,2,85.544,85.769,-0.11500000000000853,0.0,fastf1_real
2019,Monza,GIO,MEDIUM,4,2,3,85.327,85.544,-0.05199999999999874,0.0,fastf1_real
2019,Monza,GIO,MEDIUM,5,2,4,85.365,85.327,0.2579999999999967,0.2579999999999967,fastf1_real
2019,Monza,GIO,MEDIUM,6,2,5,85.477,85.327,0.4250000000000057,0.4250000000000057,fastf1_real
2019,Monza,GIO,MEDIUM,8,2,6,86.591,85.327,1.5939999999999959,1.5939999999999959,fastf1_real
2019,Monza,GIO,MEDIUM,11,2,7,85.1,85.327,0.15799999999999614,0.15799999999999614,fastf1_real
2019,Monza,GIO,MEDIUM,12,2,8,86.813,85.1,2.153000000000008,2.153000000000008,fastf1_real
2019,Monza,GIO,MEDIUM,13,2,9,84.824,85.1,0.21900000000000375,0.21900000000000375,fastf1_real
2019,Monza,GIO,MEDIUM,14,2,10,84.843,84.824,0.5690000000000055,0.5690000000000055,fastf1_real
2019,Monza,GIO,MEDIUM,15,2,11,84.913,84.824,0.6939999999999986,0.6939999999999986,fastf1_real
2019,Monza,GIO,MEDIUM,16,2,12,85.01,84.824,0.8460000000000071,0.8460000000000071,fastf1_real
2019,Monza,GIO,MEDIUM,17,2,13,85.925,84.824,1.815999999999999,1.815999999999999,fastf1_real
2019,Monza,GIO,MEDIUM,18,2,14,85.12,84.824,1.0660000000000065,1.0660000000000065,fastf1_real
2019,Monza,GIO,MEDIUM,19,2,15,84.674,84.824,0.6750000000000085,0.6750000000000085,fastf1_real
2019,Monza,GIO,MEDIUM,20,2,16,85.597,84.674,1.8029999999999875,1.8029999999999875,fastf1_real
2019,Monza,GIO,MEDIUM,21,2,17,84.68,84.674,0.9410000000000003,0.9410000000000003,fastf1_real
2019,Monza,GIO,MEDIUM,22,2,18,84.631,84.674,0.9469999999999936,0.9469999999999936,fastf1_real
2019,Monza,GIO,MEDIUM,23,2,19,84.503,84.631,0.9169999999999998,0.9169999999999998,fastf1_real
2019,Monza,GIO,MEDIUM,24,2,20,84.759,84.503,1.3560000000000003,1.3560000000000003,fastf1_real
2019,Monza,GIO,MEDIUM,25,2,21,84.847,84.503,1.4989999999999941,1.4989999999999941,fastf1_real
2019,Monza,GIO,MEDIUM,26,2,22,84.597,84.503,1.303999999999994,1.303999999999994,fastf1_real
2019,Monza,GIO,MEDIUM,27,2,23,84.581,84.503,1.3430000000000029,1.3430000000000029,fastf1_real
2019,Monza,GIO,MEDIUM,28,2,24,84.933,84.503,1.7500000000000069,1.7500000000000069,fastf1_real
2019,Monza,GIO,MEDIUM,29,2,25,84.549,84.503,1.4210000000000065,1.4210000000000065,fastf1_real
2019,Monza,GIO,MEDIUM,30,2,26,84.819,84.503,1.7460000000000024,1.7460000000000024,fastf1_real
2019,Monza,GIO,MEDIUM,31,2,27,88.1,84.503,5.0819999999999945,5.0819999999999945,fastf1_real
2019,Silverstone,GAS,MEDIUM,7,1,1,92.305,92.305,0.055,0.055,fastf1_real
2019,Silverstone,GAS,MEDIUM,8,1,2,91.847,92.305,-0.34800000000001263,0.0,fastf1_real
2019,Silverstone,GAS,MEDIUM,9,1,3,91.656,91.847,-0.025999999999988282,0.0,fastf1_real
2019,Silverstone,GAS,MEDIUM,10,1,4,91.844,91.656,0.40799999999998815,0.40799999999998815,fastf1_real
2019,Silverstone,GAS,MEDIUM,11,1,5,91.709,91.656,0.3279999999999973,0.3279999999999973,fastf1_real
2019,Silverstone,GAS,MEDIUM,12,1,6,91.625,91.656,0.2989999999999941,0.2989999999999941,fastf1_real
2019,Silverstone,GAS,MEDIUM,13,1,7,91.54,91.625,0.30000000000000626,0.30000000000000626,fastf1_real
2019,Silverstone,GAS,MEDIUM,14,1,8,91.41,91.54,0.30999999999999034,0.30999999999999034,fastf1_real
2019,Silverstone,GAS,MEDIUM,15,1,9,91.593,91.41,0.6780000000000069,0.6780000000000069,fastf1_real
2019,Silverstone,GAS,MEDIUM,16,1,10,92.182,91.41,1.3220000000000056,1.3220000000000056,fastf1_real
2019,Silverstone,GAS,HARD,2,2,1,92.588,91.41,1.2329999999999972,1.2329999999999972,fastf1_real
2019,Silverstone,GAS,HARD,3,2,2,92.166,91.41,0.8660000000000002,0.8660000000000002,fastf1_real
2019,Silverstone,GAS,HARD,4,2,3,91.948,91.41,0.7029999999999967,0.7029999999999967,fastf1_real
2019,Silverstone,GAS,HARD,5,2,4,92.368,91.41,1.1779999999999984,1.1779999999999984,fastf1_real
2019,Silverstone,GAS,HARD,6,2,5,91.74,91.41,0.6049999999999983,0.6049999999999983,fastf1_real
2019,Silverstone,GAS,HARD,7,2,6,91.605,91.41,0.5250000000000075,0.5250000000000075,fastf1_real
2019,Silverstone,GAS,HARD,12,2,7,93.192,91.41,2.1669999999999963,2.1669999999999963,fastf1_real
2019,Silverstone,GAS,HARD,13,2,8,91.381,91.41,0.41100000000000364,0.41100000000000364,fastf1_real
2019,Silverstone,GAS,HARD,16,2,9,90.482,91.381,-0.4040000000000009,0.0,fastf1_real
2019,Silverstone,GAS,HARD,17,2,10,90.617,90.482,0.6850000000000052,0.6850000000000052,fastf1_real
2019,Silverstone,GAS,HARD,18,2,11,90.188,90.482,0.31100000000000305,0.31100000000000305,fastf1_real
2019,Silverstone,GAS,HARD,19,2,12,90.201,90.188,0.672999999999991,0.672999999999991,fastf1_real
2019,Silverstone,GAS,HARD,20,2,13,90.024,90.188,0.5509999999999985,0.5509999999999985,fastf1_real
2019,Silverstone,GAS,HARD,21,2,14,89.941,90.024,0.6870000000000016,0.6870000000000016,fastf1_real
2019,Silverstone,GAS,HARD,22,2,15,89.837,89.941,0.7210000000000008,0.7210000000000008,fastf1_real
2019,Silverstone,GAS,HARD,23,2,16,89.743,89.837,0.7859999999999917,0.7859999999999917,fastf1_real
2019,Silverstone,GAS,HARD,24,2,17,91.01,89.743,2.20200000000001,2.20200000000001,fastf1_real
2019,Silverstone,GAS,HARD,27,2,18,90.147,89.743,1.3940000000000106,1.3940000000000106,fastf1_real
2019,Silverstone,GAS,HARD,28,2,19,89.905,89.743,1.207000000000006,1.207000000000006,fastf1_real
2019,Silverstone,GAS,HARD,29,2,20,89.98,89.743,1.337000000000009,1.337000000000009,fastf1_real
2019,Silverstone,GAS,HARD,30,2,21,89.872,89.743,1.284000000000005,1.284000000000005,fastf1_real
2019,Silverstone,GAS,HARD,31,2,22,89.795,89.743,1.2620000000000067,1.2620000000000067,fastf1_real
2019,Silverstone,GAS,HARD,32,2,23,89.814,89.743,1.3359999999999979,1.3359999999999979,fastf1_real
2019,Silverstone,GAS,HARD,33,2,24,89.875,89.743,1.452000000000005,1.452000000000005,fastf1_real
2019,Silverstone,GAS,HARD,34,2,25,89.682,89.743,1.3140000000000072,1.3140000000000072,fastf1_real
2019,Silverstone,GAS,HARD,35,2,26,89.579,89.682,1.3269999999999913,1.3269999999999913,fastf1_real
2019,Silverstone,GAS,HARD,36,2,27,89.544,89.579,1.4500000000000035,1.4500000000000035,fastf1_real
2019,Silverstone,GAS,HARD,37,2,28,89.83,89.544,1.8260000000000014,1.8260000000000014,fastf1_real
2019,Silverstone,GAS,HARD,38,2,29,89.692,89.544,1.742999999999996,1.742999999999996,fastf1_real
2019,Silverstone,GAS,HARD,39,2,30,90.009,89.544,2.1150000000000033,2.1150000000000033,fastf1_real
2019,Silverstone,GAS,HARD,40,2,31,89.975,89.544,2.1359999999999975,2.1359999999999975,fastf1_real
2019,Silverstone,PER,MEDIUM,2,1,1,94.738,94.738,0.055,0.055,fastf1_real
2019,Silverstone,PER,MEDIUM,3,1,2,93.173,94.738,-1.4549999999999976,0.0,fastf1_real
2019,Silverstone,PER,MEDIUM,4,1,3,93.194,93.173,0.1860000000000008,0.1860000000000008,fastf1_real
2019,Silverstone,PER,MEDIUM,5,1,4,92.748,93.173,-0.20499999999999716,0.0,fastf1_real
2019,Silverstone,PER,MEDIUM,6,1,5,93.465,92.748,0.9919999999999988,0.9919999999999988,fastf1_real
2019,Silverstone,PER,MEDIUM,7,1,6,93.256,92.748,0.8379999999999956,0.8379999999999956,fastf1_real
2019,Silverstone,PER,MEDIUM,8,1,7,93.063,92.748,0.6999999999999977,0.6999999999999977,fastf1_real
2019,Silverstone,PER,MEDIUM,9,1,8,93.021,92.748,0.7129999999999961,0.7129999999999961,fastf1_real
2019,Silverstone,PER,MEDIUM,10,1,9,92.661,92.748,0.4079999999999967,0.4079999999999967,fastf1_real
2019,Silverstone,PER,MEDIUM,11,1,10,92.58,92.661,0.468999999999997,0.468999999999997,fastf1_real
2019,Silverstone,PER,MEDIUM,12,1,11,92.669,92.58,0.6939999999999986,0.6939999999999986,fastf1_real
2019,Silverstone,PER,MEDIUM,13,1,12,93.023,92.58,1.102999999999998,1.102999999999998,fastf1_real
2019,Silverstone,PER,MEDIUM,14,1,13,92.859,92.58,0.9939999999999963,0.9939999999999963,fastf1_real
2019,Silverstone,PER,MEDIUM,15,1,14,92.55,92.58,0.7399999999999989,0.7399999999999989,fastf1_real
2019,Silverstone,PER,MEDIUM,16,1,15,91.702,92.55,-0.02299999999999902,0.0,fastf1_real
2019,Silverstone,PER,MEDIUM,17,1,16,92.064,91.702,1.2419999999999947,1.2419999999999947,fastf1_real
2019,Silverstone,PER,SOFT,3,3,1,92.59,91.702,0.9430000000000053,0.9430000000000053,fastf1_real
2019,Silverstone,PER,SOFT,4,3,2,91.815,91.702,0.22299999999999953,0.22299999999999953,fastf1_real
2019,Silverstone,PER,SOFT,5,3,3,92.086,91.702,0.5490000000000004,0.5490000000000004,fastf1_real
2019,Silverstone,PER,SOFT,6,3,4,91.324,91.702,-0.1580000000000001,0.0,fastf1_real
2019,Silverstone,PER,SOFT,7,3,5,91.367,91.324,0.3180000000000064,0.3180000000000064,fastf1_real
2019,Silverstone,PER,SOFT,8,3,6,90.986,91.324,-0.007999999999993845,0.0,fastf1_real
2019,Silverstone,PER,SOFT,9,3,7,90.714,90.986,0.11299999999999444,0.11299999999999444,fastf1_real
2019,Silverstone,PER,SOFT,10,3,8,90.642,90.714,0.3679999999999973,0.3679999999999973,fastf1_real
2019,Silverstone,PER,SOFT,11,3,9,90.202,90.642,0.05500000000000227,0.05500000000000227,fastf1_real
2019,Silverstone,PER,SOFT,12,3,10,90.458,90.202,0.8060000000000003,0.8060000000000003,fastf1_real
2019,Silverstone,PER,SOFT,14,3,11,91.458,90.202,1.8610000000000002,1.8610000000000002,fastf1_real
2019,Silverstone,PER,SOFT,15,3,12,91.008,90.202,1.4659999999999975,1.4659999999999975,fastf1_real
2019,Silverstone,PER,SOFT,16,3,13,90.818,90.202,1.3309999999999995,1.3309999999999995,fastf1_real
2019,Silverstone,PER,SOFT,17,3,14,90.915,90.202,1.483000000000008,1.483000000000008,fastf1_real
2019,Silverstone,PER,SOFT,18,3,15,92.42,90.202,3.0430000000000037,3.0430000000000037,fastf1_real
2019,Silverstone,PER,SOFT,19,3,16,92.35,90.202,3.027999999999996,3.027999999999996,fastf1_real
2019,Silverstone,PER,SOFT,20,3,17,90.781,90.202,1.5140000000000078,1.5140000000000078,fastf1_real
2019,Silverstone,PER,SOFT,21,3,18,90.673,90.202,1.4610000000000036,1.4610000000000036,fastf1_real
2019,Silverstone,PER,SOFT,5,4,1,89.747,90.202,-0.3999999999999983,0.0,fastf1_real
2019,Silverstone,PER,SOFT,6,4,2,89.84,89.747,0.2030000000000035,0.2030000000000035,fastf1_real
2019,Silverstone,PER,SOFT,7,4,3,89.456,89.747,-0.1259999999999968,0.0,fastf1_real
2019,Silverstone,PER,SOFT,8,4,4,89.54,89.456,0.30400000000000316,0.30400000000000316,fastf1_real
2019,Silverstone,LEC,SOFT,5,1,1,92.158,92.158,0.055,0.055,fastf1_real
2019,Silverstone,LEC,SOFT,6,1,2,91.883,92.158,-0.1650000000000057,0.0,fastf1_real
2019,Silverstone,LEC,SOFT,7,1,3,91.639,91.883,-0.07899999999999976,0.0,fastf1_real
2019,Silverstone,LEC,SOFT,8,1,4,91.888,91.639,0.4690000000000094,0.4690000000000094,fastf1_real
2019,Silverstone,LEC,SOFT,9,1,5,91.506,91.639,0.14200000000000446,0.14200000000000446,fastf1_real
2019,Silverstone,LEC,SOFT,10,1,6,91.306,91.506,0.12999999999999717,0.12999999999999717,fastf1_real
2019,Silverstone,LEC,SOFT,11,1,7,91.375,91.306,0.4540000000000026,0.4540000000000026,fastf1_real
2019,Silverstone,LEC,SOFT,12,1,8,91.581,91.306,0.7150000000000056,0.7150000000000056,fastf1_real
2019,Silverstone,LEC,SOFT,13,1,9,92.272,91.306,1.4610000000000083,1.4610000000000083,fastf1_real
2019,Silverstone,LEC,SOFT,14,1,10,92.213,91.306,1.4569999999999965,1.4569999999999965,fastf1_real
2019,Silverstone,LEC,SOFT,15,1,11,91.657,91.306,0.9559999999999991,0.9559999999999991,fastf1_real
2019,Silverstone,LEC,MEDIUM,5,2,1,91.108,91.306,-0.1429999999999933,0.0,fastf1_real
2019,Silverstone,LEC,MEDIUM,6,2,2,91.46,91.108,0.46199999999998964,0.46199999999998964,fastf1_real
2019,Silverstone,LEC,MEDIUM,7,2,3,91.792,91.108,0.8489999999999975,0.8489999999999975,fastf1_real
2019,Silverstone,LEC,MEDIUM,8,2,4,91.67,91.108,0.7819999999999976,0.7819999999999976,fastf1_real
2019,Silverstone,LEC,MEDIUM,9,2,5,90.997,91.108,0.16399999999999582,0.16399999999999582,fastf1_real
2019,Silverstone,LEC,HARD,3,3,1,93.675,90.997,2.7329999999999974,2.7329999999999974,fastf1_real
2019,Silverstone,LEC,HARD,4,3,2,92.406,90.997,1.5190000000000061,1.5190000000000061,fastf1_real
2019,Silverstone,LEC,HARD,7,3,3,90.305,90.997,-0.526999999999993,0.0,fastf1_real
2019,Silverstone,LEC,HARD,8,3,4,90.575,90.305,0.489999999999996,0.489999999999996,fastf1_real
2019,Silverstone,LEC,HARD,9,3,5,90.285,90.305,0.2549999999999898,0.2549999999999898,fastf1_real
2019,Silverstone,LEC,HARD,10,3,6,90.071,90.285,0.11600000000000138,0.11600000000000138,fastf1_real
2019,Silverstone,LEC,HARD,11,3,7,90.157,90.071,0.47099999999999853,0.47099999999999853,fastf1_real
2019,Silverstone,LEC,HARD,12,3,8,89.841,90.071,0.20999999999999602,0.20999999999999602,fastf1_real
2019,Silverstone,LEC,HARD,13,3,9,89.836,89.841,0.49000000000000454,0.49000000000000454,fastf1_real
2019,Silverstone,LEC,HARD,14,3,10,89.574,89.836,0.2879999999999996,0.2879999999999996,fastf1_real
2019,Silverstone,LEC,HARD,15,3,11,89.592,89.574,0.6230000000000007,0.6230000000000007,fastf1_real
2019,Silverstone,LEC,HARD,18,3,12,89.743,89.574,0.828999999999997,0.828999999999997,fastf1_real
2019,Silverstone,LEC,HARD,19,3,13,89.796,89.574,0.9370000000000084,0.9370000000000084,fastf1_real
2019,Silverstone,LEC,HARD,20,3,14,90.093,89.574,1.2890000000000055,1.2890000000000055,fastf1_real
2019,Silverstone,LEC,HARD,21,3,15,89.581,89.574,0.832000000000005,0.832000000000005,fastf1_real
2019,Silverstone,LEC,HARD,22,3,16,89.783,89.574,1.089000000000003,1.089000000000003,fastf1_real
2019,Silverstone,LEC,HARD,23,3,17,89.353,89.574,0.7139999999999964,0.7139999999999964,fastf1_real
2019,Silverstone,LEC,HARD,24,3,18,89.426,89.353,1.0630000000000075,1.0630000000000075,fastf1_real
2019,Silverstone,LEC,HARD,25,3,19,89.491,89.353,1.1830000000000052,1.1830000000000052,fastf1_real
2019,Silverstone,LEC,HARD,26,3,20,89.313,89.353,1.060000000000008,1.060000000000008,fastf1_real
2019,Silverstone,LEC,HARD,27,3,21,89.72,89.313,1.5619999999999965,1.5619999999999965,fastf1_real
2019,Silverstone,LEC,HARD,28,3,22,89.414,89.313,1.310999999999999,1.310999999999999,fastf1_real
2019,Silverstone,LEC,HARD,29,3,23,89.435,89.313,1.3869999999999998,1.3869999999999998,fastf1_real
2019,Silverstone,LEC,HARD,30,3,24,89.449,89.313,1.4559999999999957,1.4559999999999957,fastf1_real
2019,Silverstone,LEC,HARD,31,3,25,89.449,89.313,1.5109999999999957,1.5109999999999957,fastf1_real
2019,Silverstone,STR,MEDIUM,2,1,1,94.761,94.761,0.055,0.055,fastf1_real
2019,Silverstone,STR,MEDIUM,3,1,2,93.651,94.761,-0.9999999999999994,0.0,fastf1_real
2019,Silverstone,STR,MEDIUM,4,1,3,93.481,93.651,-0.0050000000000016975,0.0,fastf1_real
2019,Silverstone,STR,MEDIUM,5,1,4,93.049,93.481,-0.21199999999998795,0.0,fastf1_real
2019,Silverstone,STR,MEDIUM,6,1,5,93.534,93.049,0.7599999999999995,0.7599999999999995,fastf1_real
2019,Silverstone,STR,MEDIUM,7,1,6,93.43,93.049,0.7110000000000003,0.7110000000000003,fastf1_real
2019,Silverstone,STR,MEDIUM,8,1,7,93.014,93.049,0.3499999999999892,0.3499999999999892,fastf1_real
2019,Silverstone,STR,MEDIUM,9,1,8,93.111,93.014,0.5370000000000084,0.5370000000000084,fastf1_real
2019,Silverstone,STR,MEDIUM,10,1,9,92.649,93.014,0.1300000000000051,0.1300000000000051,fastf1_real
2019,Silverstone,STR,MEDIUM,11,1,10,92.623,92.649,0.5240000000000038,0.5240000000000038,fastf1_real
2019,Silverstone,STR,MEDIUM,12,1,11,92.751,92.623,0.7330000000000001,0.7330000000000001,fastf1_real
2019,Silverstone,STR,HARD,2,2,1,92.629,92.623,0.06100000000000023,0.06100000000000023,fastf1_real
2019,Silverstone,STR,HARD,3,2,2,92.328,92.623,-0.18500000000000172,0.0,fastf1_real
2019,Silverstone,STR,HARD,4,2,3,92.143,92.328,-0.020000000000002266,0.0,fastf1_real
2019,Silverstone,STR,HARD,5,2,4,92.423,92.143,0.5000000000000011,0.5000000000000011,fastf1_real
2019,Silverstone,STR,HARD,11,2,5,94.855,92.143,2.987000000000003,2.987000000000003,fastf1_real
2019,Silverstone,STR,HARD,12,2,6,93.66,92.143,1.846999999999996,1.846999999999996,fastf1_real
2019,Silverstone,STR,HARD,15,2,7,91.911,92.143,0.1530000000000007,0.1530000000000007,fastf1_real
2019,Silverstone,STR,HARD,16,2,8,91.578,91.911,0.1070000000000016,0.1070000000000016,fastf1_real
2019,Silverstone,STR,HARD,17,2,9,91.59,91.578,0.5070000000000005,0.5070000000000005,fastf1_real
2019,Silverstone,STR,HARD,18,2,10,91.523,91.578,0.4949999999999932,0.4949999999999932,fastf1_real
2019,Silverstone,STR,HARD,19,2,11,91.314,91.523,0.3959999999999968,0.3959999999999968,fastf1_real
2019,Silverstone,STR,HARD,20,2,12,91.45,91.314,0.7960000000000099,0.7960000000000099,fastf1_real
2019,Silverstone,STR,HARD,21,2,13,91.132,91.314,0.533000000000012,0.533000000000012,fastf1_real
2019,Silverstone,STR,HARD,22,2,14,91.091,91.132,0.728999999999989,0.728999999999989,fastf1_real
2019,Silverstone,STR,HARD,23,2,15,91.009,91.091,0.7430000000000063,0.7430000000000063,fastf1_real
2019,Silverstone,STR,HARD,25,2,16,91.832,91.009,1.7029999999999932,1.7029999999999932,fastf1_real
2019,Silverstone,STR,SOFT,2,3,1,91.028,91.009,0.07400000000000545,0.07400000000000545,fastf1_real
2019,Silverstone,STR,SOFT,3,3,2,90.133,91.009,-0.7660000000000048,0.0,fastf1_real
2019,Silverstone,STR,SOFT,4,3,3,89.851,90.133,-0.11699999999999647,0.0,fastf1_real
2019,Silverstone,STR,SOFT,5,3,4,89.729,89.851,0.09800000000000011,0.09800000000000011,fastf1_real
2019,Silverstone,STR,SOFT,6,3,5,89.687,89.729,0.23299999999999843,0.23299999999999843,fastf1_real
2019,Silverstone,STR,SOFT,7,3,6,89.635,89.687,0.2780000000000075,0.2780000000000075,fastf1_real
2019,Silverstone,STR,SOFT,8,3,7,89.591,89.635,0.34099999999998887,0.34099999999998887,fastf1_real
2019,Silverstone,STR,SOFT,9,3,8,89.404,89.591,0.2530000000000024,0.2530000000000024,fastf1_real
2019,Silverstone,STR,SOFT,10,3,9,89.39,89.404,0.4810000000000042,0.4810000000000042,fastf1_real
2019,Silverstone,STR,SOFT,11,3,10,89.467,89.39,0.6269999999999982,0.6269999999999982,fastf1_real
2019,Silverstone,STR,SOFT,12,3,11,89.531,89.39,0.7460000000000053,0.7460000000000053,fastf1_real
2019,Silverstone,STR,SOFT,13,3,12,90.106,89.39,1.3759999999999941,1.3759999999999941,fastf1_real
2019,Silverstone,MAG,HARD,2,2,1,109.883,109.883,0.055,0.055,fastf1_real
2019,Silverstone,MAG,HARD,3,2,2,93.954,109.883,-15.819000000000003,0.0,fastf1_real
2019,Silverstone,MAG,HARD,4,2,3,93.425,93.954,-0.3639999999999963,0.0,fastf1_real
2019,Silverstone,ALB,SOFT,7,1,1,94.078,94.078,0.055,0.055,fastf1_real
2019,Silverstone,ALB,SOFT,8,1,2,92.646,94.078,-1.322000000000002,0.0,fastf1_real
2019,Silverstone,ALB,SOFT,9,1,3,92.766,92.646,0.2850000000000046,0.2850000000000046,fastf1_real
2019,Silverstone,ALB,SOFT,10,1,4,92.701,92.646,0.2749999999999926,0.2749999999999926,fastf1_real
2019,Silverstone,ALB,SOFT,11,1,5,92.893,92.646,0.5219999999999999,0.5219999999999999,fastf1_real
2019,Silverstone,ALB,SOFT,12,1,6,93.155,92.646,0.8390000000000004,0.8390000000000004,fastf1_real
2019,Silverstone,ALB,SOFT,13,1,7,93.143,92.646,0.8819999999999999,0.8819999999999999,fastf1_real
2019,Silverstone,ALB,SOFT,14,1,8,92.752,92.646,0.5459999999999945,0.5459999999999945,fastf1_real
